location_id,latitude,longitude
"1-7529690585",54.545726,-1.532384
"1-7530597018",51.532228,-0.11418
"1-7530924165",51.612907,0.519428
"1-753430980",50.994503,-1.348852
"1-7535230042",51.40646,-0.239377
"1-7539750876",51.668688,-0.39932
"1-7540012479",51.887447,-0.426797
"1-7540165280",53.782235,-0.262821
"1-7540380506",53.791861,-2.713178
"1-7541091671",51.512504,-0.084095
"1-7541930347",51.837605,1.244095
"1-7542021401",52.446764,-2.140798
"1-7543296457",53.411266,-1.339328
"1-754584358",53.291096,-3.030877
"1-754663622",51.512682,-0.276402
"1-7547085624",51.519013,-0.144909
"1-7554300976",51.542199,-2.571328
"1-7560769173",53.771067,-0.447309
"1-7561271841",51.469005,-0.010586
"1-7563150100",53.789795,-1.514911
"1-7566683458",53.397383,-3.169522
"1-7567152596",53.683297,-1.499978
"1-7568131835",54.544719,-3.586627
"1-7569355476",51.628184,-0.066511
"1-756938103",52.65349,-1.118664
"1-7570398410",53.442813,-1.950804
"1-757123836",51.848919,1.271383
"1-757200478",51.324044,-2.232534
"1-7573713384",53.772431,-1.569156
"1-7574260323",50.797087,0.320644
"1-7574261025",53.549543,-1.476757
"1-7575229908",52.671145,-0.523576
"1-7575428893",51.429918,-0.867974
"1-7575430714",50.714844,-2.440579
"1-7579149785",53.332972,-1.236277
"1-757942034",52.109284,0.036339
"1-7580341768",51.434895,-0.539133
"1-7582040782",51.375637,-0.166933
"1-7584821925",51.861078,-2.238025
"1-7586720787",51.554222,0.072441
"1-7587777129",54.268883,-0.40069
"1-758994009",51.706999,-1.963938
"1-759019756",52.546098,-1.988774
"1-7591093675",50.751607,-1.944345
"1-7597600028",53.500075,-2.316343
"1-759867996",52.195082,-1.702917
"1-7599489491",52.405132,-1.86726
"1-7599853232",51.205492,-2.183079
"1-759988861",52.551243,-1.380678
"1-7600415106",53.725898,-2.7891
"1-7600863554",52.486794,-0.464508
"1-7601037167",53.648843,-1.791906
"1-7601625567",52.898298,-1.432388
"1-7601685405",52.390072,-1.736569
"1-7602449962",51.416724,-2.203021
"1-7602560604",52.891826,-1.531642
"1-7605764788",53.317229,-2.96187
"1-7606181245",54.714682,-1.504367
"1-7606810035",53.734742,-1.457788
"1-7608167716",54.571373,-1.214103
"1-7608935081",50.81555,-1.954901
"1-7609094255",51.521235,-0.726967
"1-7609853323",52.46384,-1.99839
"1-7612379174",52.459091,-1.947278
"1-7613251011",54.993885,-1.609487
"1-7613399685",51.512958,-0.101457
"1-7613435093",53.795376,-1.745612
"1-7614615059",53.377057,-1.465658
"1-7615003066",52.598112,-0.231316
"1-7618675761",52.399512,-0.53774
"1-7619101877",52.297566,-1.536092
"1-7620101828",53.726452,-1.711926
"1-7620485468",51.823506,0.412991
"1-7625153553",53.863148,-0.664707
"1-7626498504",50.899832,-1.394627
"1-7627763965",51.34467,-2.97439
"1-7627813552",51.266593,1.087113
"RVVKC",51.266593,1.087113
"1-7628058244",51.221697,1.394708
"1-763291179",53.744137,-3.020767
"1-763529409",50.787056,-1.149752
"1-7635505156",51.522335,-0.158266
"1-763620993",53.017838,-1.735781
"1-7640464938",52.621872,-1.111439
"1-7640910799",52.315974,-0.714575
"1-7641014496",53.449784,-2.374858
"1-7641113726",53.564877,-2.102853
"1-7646878477",50.76909,-1.545468
"1-7647113324",51.447569,0.180382
"1-7648515442",53.593289,-2.29634
"1-7648584974",51.594915,0.035872
"1-7652695141",50.947202,-2.530176
"1-7653070632",53.536357,-2.616386
"1-7653122545",53.52244,-0.062407
"1-7653492019",51.521711,-0.719501
"1-7653546468",53.759796,-2.730411
"1-7654027864",51.484952,0.172184
"1-7654444296",53.690589,-1.413288
"1-7654605723",53.849348,-1.935228
"1-7745181756",53.849348,-1.935228
"1-7659320996",51.700017,0.11212
"1-7660018375",53.389394,-2.861594
"1-7660527362",52.91868,-1.47619
"1-7662174907",52.593337,-1.971682
"1-766251234",53.04692,-2.191264
"1-766591213",53.097807,-2.403377
"1-7668856583",53.408738,-2.227167
"1-767131601",51.582508,-0.118291
"1-7676028922",52.885618,-2.544338
"1-7681246995",50.916352,-1.374412
"1-7682196872",54.662917,-3.496344
"1-7683457586",51.736688,-1.208004
"1-7683589759",53.642457,-2.099399
"1-768416311",53.349168,-1.493211
"1-7688397490",51.7524,-0.228608
"1-7688730540",51.22932,1.345842
"1-7689372059",51.592838,-0.307152
"1-7689372278",51.561752,-0.31907
"1-7690014351",51.497627,-0.184519
"1-7690036939",51.063232,-0.376246
"1-7690167812",53.977694,-1.53719
"1-769052366",53.735558,-2.515378
"1-7690889279",51.328784,-0.561598
"1-7693261973",51.541431,-0.250872
"1-7693908815",51.413312,-0.854392
"1-769399253",53.349002,-2.257118
"1-7694639366",52.597291,-1.155328
"1-7694849544",53.508362,-2.16416
"1-7699652174",50.217,-5.31077
"1-7699897928",51.284948,-0.769215
"1-7701052558",51.57353,-0.423274
"1-7701161998",50.932389,-1.242563
"1-7701653348",51.381618,1.338487
"1-7701873929",53.405519,-2.818402
"1-7705691504",53.981395,-2.11488
"1-7706205324",53.256654,-2.512419
"1-7712863821",53.709422,-1.518789
"RX831",53.709422,-1.518789
"1-7723452138",51.803158,1.167225
"1-7723596681",53.079714,-2.394624
"1-7727490663",51.260315,-0.825022
"1-7727670456",52.265512,-1.609765
"1-7728237872",54.968724,-2.110772
"1-7728787318",53.81644,-3.04365
"1-7729027497",54.854857,-1.831742
"1-7729384891",53.096844,-2.441674
"1-7733299842",50.495527,-3.537968
"1-7734387902",53.4569,-2.257424
"1-7735251314",53.769654,-2.711329
"1-7735251562",53.321488,-2.694022
"1-7739132546",52.088412,-2.00393
"1-7739567376",51.751298,-0.339741
"1-7739786252",50.852692,-0.166083
"1-7739920971",53.58225,-2.414712
"1-7740554773",52.052876,-2.705821
"1-7740563217",51.405362,-1.311989
"1-7745230105",53.200932,-1.008078
"1-7745377256",51.374803,0.097332
"1-7745608755",51.501615,-0.427631
"1-7746019594",54.715453,-1.745564
"1-7746129750",51.501485,-0.020064
"1-7746275043",54.340033,-1.419209
"1-7746307471",55.070627,-1.5259
"1-7746807334",51.502752,-2.68546
"1-9786736481",51.502752,-2.68546
"1-7746845533",53.43457,-2.681141
"1-7747333839",52.444258,-1.814429
"1-7760009242",51.762332,-0.243883
"1-7760201880",51.439624,-0.519702
"1-7761987711",52.587364,-2.136009
"1-7762068560",51.239768,-0.265116
"1-7765479230",50.732443,-1.851557
"1-7766090776",53.47973,-2.296845
"1-7766675081",53.374134,-2.269429
"1-7766675171",54.975587,-1.608929
"1-777019266",51.524783,-0.030038
"1-777233106",52.937802,-1.452539
"RY8AB",52.937802,-1.452539
"1-7772450132",51.530808,-0.373842
"1-7772927423",50.894083,-1.368681
"1-7773984597",50.837127,-0.14573
"1-7774565918",50.837127,-0.14573
"1-7778628552",53.485579,-1.213558
"1-7779662427",51.795765,-0.076722
"1-7779933565",54.706263,-3.502239
"1-7780323136",51.375188,0.728704
"1-7939076168",51.495164,-0.220921
"1-7780638117",50.530406,-3.603852
"1-7780762038",51.406244,-0.281787
"1-7781321656",52.387355,-1.461936
"1-7784184905",51.744436,-2.282572
"1-7784424235",54.109942,-3.224779
"1-7806549376",54.109942,-3.224779
"1-7806975798",54.109942,-3.224779
"1-7784742645",51.707904,0.501773
"1-7785540975",51.53558,-0.006933
"1-7786445823",52.47013,-1.859073
"1-779866103",53.052214,-2.174579
"1-7799508521",52.617567,1.221195
"RM102",52.617567,1.221195
"1-7799557749",52.506322,-1.801497
"1-7799637606",53.469234,-1.461384
"1-7799732558",51.976442,-2.250572
"1-7800172073",53.662935,-2.617776
"1-7800879514",53.691757,-2.326472
"1-7801794225",51.518959,-0.14837
"1-7802194139",54.331896,-2.739753
"1-7802961469",51.439455,-1.036575
"1-780475340",53.833862,-1.523566
"1-7804836914",51.563929,-0.299757
"1-7805575097",50.896867,-1.364719
"1-780574599",51.52251,-0.148284
"1-7807948112",53.831134,-1.715252
"1-7807948166",53.76865,-1.849437
"1-7807948193",53.83263,-1.781411
"1-7807948220",53.737934,-1.768001
"1-7811233570",51.113073,-0.865275
"1-7812297287",53.748416,-3.023903
"1-7812794068",50.863703,-1.400409
"1-7813070406",52.503281,-1.747931
"1-7818590100",52.503281,-1.747931
"1-781628871",50.370108,-4.147474
"1-7817283967",51.636328,-1.711646
"1-7817576366",53.082788,-2.400236
"1-7818425449",50.941825,-2.520009
"1-7818450776",53.55689,-0.110278
"1-7818492800",52.14925,-0.435859
"1-7818493998",51.499074,-0.262234
"1-7820207907",51.317106,-0.573615
"1-8533067036",51.317106,-0.573615
"1-7825658094",52.785487,-2.042076
"1-782711290",51.519582,-0.109052
"1-7832516606",50.831027,-0.10584
"1-7832516635",50.98065,-0.745066
"1-7839942079",53.13833,0.343174
"1-7840814436",52.459106,1.56372
"1-7840814525",52.479074,1.754884
"1-784186305",52.069313,-2.717444
"1-784319893",51.544577,-1.90115
"1-784336914",51.509345,-0.97559
"1-784337395",51.877989,0.55134
"1-784527703",51.258205,-0.13142
"1-784543025",51.339622,-0.592873
"1-784629082",52.501091,-2.133282
"1-7846447600",51.693656,-0.177669
"1-7846467919",50.778331,-0.716744
"1-7846805886",53.724136,-1.712805
"1-7847292137",52.989723,-0.755966
"1-7847355896",52.918914,-1.164601
"1-784780405",53.542215,-2.60642
"1-7847862913",50.797662,0.288869
"1-7849236515",52.043275,-0.760815
"1-784998993",52.057605,1.142351
"1-785194640",51.633944,-0.006657
"1-7852314395",51.384601,-0.17376
"1-7852376726",51.630102,-1.283574
"1-785264461",51.326253,-0.043194
"1-785264652",51.41796,-0.320755
"1-7852881122",53.145661,-1.19868
"1-785323933",51.592923,-0.512485
"1-7853881352",51.102348,-1.781978
"1-7854070840",53.952369,-1.122829
"1-940038306",53.952369,-1.122829
"1-7855049906",51.632223,-0.570037
"1-7855067730",50.918767,-1.4958
"1-7859153128",50.855162,-1.240136
"1-7859204472",52.969202,-2.681587
"1-7860643190",53.764324,-2.66262
"1-7860886809",51.358759,-0.215336
"1-786963811",51.388047,-0.632391
"1-786964474",51.467336,-2.136578
"1-786973857",51.136841,0.273925
"1-786974260",51.018654,-3.142162
"1-787044805",51.057678,-3.96766
"1-787297693",51.428027,-0.272238
"1-787337014",51.222591,-0.330622
"1-787337496",52.515439,-1.454642
"1-787337699",50.96723,0.254779
"1-787337976",53.796247,-1.791681
"1-787367971",51.589495,-1.019475
"1-787382672",54.311546,-2.735806
"1-787537399",51.136014,-0.494779
"1-787578360",50.772192,-1.970912
"1-787578563",52.047952,-1.782735
"1-7879687302",51.50416,-0.079748
"1-7880016972",53.578231,-1.41092
"1-7880337947",53.376095,-2.710993
"1-7880376745",51.524096,-0.365216
"1-7880979534",52.869182,-0.162385
"1-7882177432",53.818287,-3.049317
"1-7987809732",53.919443,-2.173937
"1-7882444177",51.356035,1.024388
"1-7883144324",51.574372,0.123825
"1-7886179077",53.453351,-1.367604
"1-7886799926",51.948699,-0.275479
"1-8102420732",51.948699,-0.275479
"1-7886836102",51.744239,-1.233552
"1-7886995281",53.431158,-2.313439
"1-7887878038",51.08059,-0.258896
"1-7887974229",52.43787,-1.889845
"1-7888181333",51.42758,-0.354868
"1-7888528056",53.987797,-1.099453
"1-7889013745",54.208612,-0.286511
"1-7895449630",53.705874,-1.920782
"1-789627232",52.091121,-1.940935
"1-7899072049",50.812893,-0.375304
"1-7899174085",53.010324,-1.349723
"1-7899623306",51.567205,0.237126
"1-7899651756",52.594997,-2.037788
"1-7899843103",50.82685,-0.181977
"1-7899843235",51.111293,-0.168352
"1-7900015745",53.229012,-1.293149
"1-7900244373",52.538497,-0.229213
"1-7900562182",52.460142,-1.489192
"1-7900748410",50.345594,-5.119508
"1-7900811683",52.727856,-1.034331
"1-7903814095",51.171712,-0.163956
"1-7904888380",51.01305,-3.103077
"1-7905406673",51.386004,-0.416663
"1-790649332",52.811498,-1.598332
"1-790649485",52.671453,0.891248
"1-790692457",51.854642,-1.601955
"1-790692590",51.00301,-0.066961
"1-791473786",53.026424,-2.250245
"1-791563292",52.267979,0.194094
"1-7919462363",50.832238,-0.123458
"1-7919580039",53.479975,-2.239269
"1-7919901144",53.411797,-0.780584
"1-7921195370",51.219192,-0.161983
"RTP04",51.219192,-0.161983
"1-7921279398",51.555563,-0.320754
"1-7926144995",51.556127,-0.1789
"1-7926153730",51.721709,-0.848176
"1-7926829289",52.667293,-0.731287
"1-7927695425",52.628159,-2.151531
"1-7928051892",52.461713,-2.141876
"1-7928784915",51.533481,-0.125043
"1-7928785493",51.631257,-0.127342
"1-7929841395",52.816503,-1.648703
"1-7933441180",52.657515,-1.090862
"1-7933562827",51.799191,0.640893
"1-793376372",53.752892,-0.348483
"1-793651612",51.47355,0.331732
"1-7938959463",51.487802,-0.204053
"1-7939015062",53.029499,-2.217743
"1-7939076091",51.503863,-0.21881
"1-7939076214",51.500438,-0.226551
"1-7939076282",51.49697,-0.242908
"1-7939840594",53.34782,-1.425705
"1-7939893436",52.261057,-2.153364
"1-7940808024",51.113495,-0.177452
"1-794224133",55.171698,-1.683437
"1-923097621",55.171698,-1.683437
"1-794243708",51.54359,0.696047
"1-794389908",52.43734,-1.962013
"1-7946079183",51.553369,0.162085
"1-7946718765",53.695591,-1.476494
"1-7960128098",52.028783,0.859892
"1-7960168576",51.003804,0.21979
"1-7960243806",51.463176,0.097323
"1-7960596814",51.668179,-0.69484
"1-7960632502",53.794174,-1.718446
"1-7961202361",51.51702,-0.068267
"1-7963358910",51.278997,0.177654
"1-796436862",52.895783,-1.150552
"1-798844616",53.642106,-3.017938
"1-7966627044",50.899243,-1.334411
"1-796891867",53.43677,-1.30961
"1-7972883828",51.580464,-0.392782
"1-7973345385",53.613035,-2.340812
"1-7973557259",51.546086,-0.070569
"1-7974546540",53.355099,-1.512386
"1-7974718723",51.511836,-0.374677
"1-7975133961",51.381717,-1.336125
"1-7975862795",53.603405,-2.175908
"1-7978826195",51.7116,0.157101
"1-7979304012",51.889909,-0.203268
"1-7979369666",51.415472,-0.199266
"1-7980755963",51.004617,-1.521292
"1-7985105169",53.370312,-2.227098
"1-798554442",53.009943,-2.210624
"1-7985721202",52.231822,0.151628
"1-7986939960",54.988833,-1.579202
"1-7987780645",51.011468,-4.211997
"1-8001023826",52.808349,-1.657996
"1-8001416857",51.025578,-3.128386
"1-8002493444",53.519301,-2.27237
"1-8002681049",51.552864,-0.299476
"1-8002923577",53.393724,-3.014273
"1-800375423",53.696826,-1.653849
"1-800497513",53.574661,-1.207649
"1-8007304979",53.868798,-1.908023
"1-8007458839",53.419875,-2.167355
"1-8007701144",51.305521,-0.766542
"1-8008390803",51.560712,0.038197
"1-8009154324",52.022444,0.245271
"1-8009305299",53.494233,-2.495535
"1-9882931515",53.494233,-2.495535
"1-800958929",51.713183,0.505567
"1-801021926",53.566422,-2.447004
"1-801086458",51.797376,-1.612479
"1-8013459219",53.434166,-2.751473
"1-8013459305",53.834131,-2.608762
"1-8013459478",53.913102,-3.03502
"1-8013459563",53.558853,-1.457999
"1-8013482315",50.828463,-0.484499
"1-8015516793",51.476399,-0.623445
"1-8019575231",54.563502,-1.300796
"1-8025109084",53.150996,-1.17171
"1-8025248665",51.880435,0.888185
"1-8025349047",53.012404,-2.216598
"1-8026511142",51.500459,-2.658931
"1-8026511168",51.384528,0.039528
"1-8027735588",51.395927,0.003765
"1-8042193046",53.709329,-1.672956
"1-8042222279",51.655628,-0.164491
"1-8042793237",51.375692,-0.090388
"1-8043166315",51.426961,-0.330149
"1-8047408895",51.396769,-0.080382
"1-8047684228",51.409305,-0.128717
"1-8047684470",51.388186,-0.114431
"1-8047684542",51.301793,-0.122993
"1-8047820673",51.720202,-0.636663
"1-8048221631",51.380787,-0.109001
"1-8048221703",51.337137,-0.015007
"1-8048404315",52.631691,-1.050203
"1-8049065442",51.575364,0.165596
"1-8049299001",50.581907,-3.472216
"1-8050036215",53.435023,-2.159256
"1-8050249338",51.462933,0.362161
"1-8053357015",51.61488,0.101666
"1-8053699280",51.489733,-0.609576
"1-8053928942",51.916705,1.14531
"1-8054082899",51.85493,1.204688
"1-8054083079",51.855978,1.278548
"1-805440114",53.432061,-2.228014
"1-8055053718",51.834359,0.697794
"1-805715086",52.358393,-1.974398
"1-805758970",52.32985,-2.017411
"1-805862233",53.860705,-2.162745
"1-8059420725",53.601537,-2.271448
"1-806059961",51.888058,-0.523261
"1-8061042171",51.223051,-1.4409
"1-8061130748",53.168286,-1.178678
"1-8061601793",51.392967,0.491381
"1-806171717",50.431548,-3.709131
"1-8061977826",51.51858,-0.115508
"1-8062166344",53.376906,-1.541976
"1-862899727",53.376906,-1.541976
"1-8067014552",52.409241,-1.97656
"1-8067443318",55.035873,-1.46194
"1-8067633243",53.795472,-1.555729
"1-8067963968",52.918737,-1.431779
"1-8068336024",52.882086,-1.450729
"1-8068336121",52.894174,-1.492508
"1-8068667369",50.959066,-0.113612
"1-8072379902",54.926597,-1.447233
"1-8074622759",53.237963,-2.603038
"1-8080882629",53.163436,-1.116413
"1-8081562218",51.510478,-0.012598
"1-8083029709",52.694104,-1.08966
"1-808329900",51.460152,-0.30137
"1-8084236465",51.545944,0.683579
"1-8088245430",51.995868,-2.139317
"1-8089293376",51.419829,-0.743536
"1-8089319852",50.898461,-1.398968
"1-809139037",52.410386,-0.718672
"1-809205436",52.940031,-1.10765
"1-8102993685",50.7133,-2.432646
"1-8108992302",52.53925,-2.10049
"1-810920518",51.47493,-0.206127
"1-811159391",54.071808,-2.869841
"1-811281854",51.54222,0.088466
"1-811454532",52.527007,-1.829823
"1-8117906171",51.370492,-0.09911
"1-8118777135",53.070738,-2.033821
"1-8119016355",53.750904,-1.600495
"1-8120188782",55.13163,-1.518167
"1-8123641620",53.174398,-2.863549
"1-812681808",51.084476,-2.518655
"1-8134176415",50.388914,-4.053964
"1-8134632436",53.559631,-2.326312
"1-8134632536",53.53669,-2.273553
"1-8134632574",53.519184,-2.26415
"1-8134636039",51.44444,0.36938
"1-8135474144",52.978742,-2.143796
"1-814962622",50.849397,-0.882209
"1-8157430061",53.211551,-2.9023
"1-8157555098",53.967326,-2.444002
"1-8157662470",52.182355,-2.194486
"1-8161752801",52.289184,-1.94434
"1-8162121146",54.016642,-2.251565
"1-816852841",51.534414,-0.65973
"1-8169513065",51.654122,-0.392836
"1-8169809772",51.751357,0.08893
"1-8169918745",52.666155,-2.459243
"1-8170058358",50.89547,-1.070155
"1-8170775855",51.491971,-0.165455
"1-8173975560",53.794043,-1.663692
"1-8174356205",51.524911,0.164687
"1-8174751576",51.521004,-0.14343
"1-8180182545",51.540652,-2.569578
"1-8180213619",50.813588,-0.40289
"1-8180350092",51.282242,-2.466824
"1-8181112485",51.695207,-0.189559
"1-8182132191",54.010277,-1.470177
"1-819124104",52.448543,1.418944
"1-8195335184",50.834021,-0.189665
"1-8195457888",52.554649,1.24127
"1-8195901654",51.497535,-2.582782
"1-8196369025",51.596638,0.210141
"1-819975019",51.43591,0.020003
"1-8201297132",51.234749,-0.323091
"1-8201297159",51.55043,-1.796345
"1-9882884966",51.55043,-1.796345
"1-8201445365",51.61199,0.217199
"1-820153747",52.818213,-2.027389
"1-8201994781",53.797431,-1.790612
"1-8203296170",51.476685,-0.238287
"1-8207066190",51.560021,-2.664871
"1-8208474328",53.995834,-1.074811
"1-8208474665",53.840017,-1.636272
"1-8209330301",53.928975,-1.810698
"1-8209546598",53.989726,-1.075359
"1-8209602845",51.6573,-0.213363
"1-8209804398",52.497859,-1.711637
"1-821152871",54.513993,-1.224255
"1-8214103904",51.550628,0.788905
"1-8214974420",51.567635,0.06041
"1-821576968",53.541324,-2.071364
"1-821577050",53.51348,-2.154454
"1-8220002745",52.370555,-2.232017
"1-8220138653",52.628356,-1.999892
"1-8222100885",53.463981,-2.173689
"1-822547536",53.415135,-2.071304
"1-8231722960",52.555686,-1.43901
"1-8231723163",51.568649,0.179058
"RF4QH",51.568649,0.179058
"1-8232857475",50.846458,0.425749
"1-8238437774",54.546368,-1.572305
"1-824256823",53.396807,-2.979846
"1-824268000",52.755519,0.394968
"1-8242764442",51.876341,-0.415998
"1-852323815",51.876341,-0.415998
"1-8243086920",51.480071,0.415674
"1-8243233241",53.2636,-0.938549
"1-8244403595",51.72789,0.412194
"1-824725058",52.580027,1.727204
"1-824774375",51.485998,-0.69128
"1-8248432835",52.092298,0.399953
"1-9402551977",52.092298,0.399953
"1-8249058701",50.345411,-4.511349
"1-8249456473",53.853467,-0.440448
"1-8251228746",51.575181,0.186615
"1-825225155",53.473876,-1.068519
"1-8262841720",53.896353,-1.986104
"1-8262841795",53.505427,-1.077734
"1-8262841830",53.695472,-1.790996
"1-8262841857",53.167384,-1.109451
"1-826538522",53.050408,-2.191698
"1-826671172",51.345385,-0.795999
"1-826832021",53.56754,-1.504832
"1-826904987",51.340264,-0.504656
"1-8279455726",50.855286,0.58349
"1-8279498524",52.099877,1.035313
"1-8283077645",51.52799,-0.89299
"1-8283286135",54.267458,-0.398242
"1-8284568124",52.771237,-1.576274
"1-828853769",51.456725,0.094494
"1-828888172",51.506685,-0.063761
"1-828931759",50.840749,-1.082762
"1-828956305",51.580593,-0.346432
"1-8290049362",50.871296,-0.00628
"1-829295561",51.211508,-0.784031
"1-829424698",52.658712,-1.141667
"1-829440435",53.066235,-0.804447
"1-829440673",53.00641,-1.117549
"1-829471282",53.478615,-2.066032
"1-8295158717",51.501329,-0.31324
"1-8296451126",52.197497,-2.25088
"1-8296505568",53.685634,-1.878515
"1-8297590541",52.038554,-2.686161
"1-8301903483",51.880659,0.865079
"1-8317268432",50.838142,-0.770849
"1-8317695014",54.374831,-1.629121
"1-8318274073",53.578145,-1.481102
"1-8319748684",55.77816,-2.010841
"1-8319920075",51.581336,0.597621
"1-8322752705",52.602365,0.377789
"1-8323399925",52.755601,0.411319
"1-8325774106",53.436641,-2.776174
"1-8325781190",53.751378,-3.030678
"1-8326168146",52.439692,-1.951876
"1-8330269666",51.498108,-0.145701
"1-8331555009",51.501491,-0.306981
"1-833279129",51.53924,-2.413143
"1-833302745",52.628315,-1.156489
"1-833351696",53.371341,-1.469862
"1-833359943",52.605863,-1.142153
"1-8336055992",52.662078,-1.104563
"1-833607133",52.2155,-0.935693
"1-8337911930",52.241408,-0.902911
"1-833935921",51.396548,-1.314823
"1-834033030",51.495973,-2.558418
"1-834125900",51.522204,0.204793
"1-834126248",51.583654,0.196606
"1-8342154299",51.870696,0.364512
"1-8342382621",52.474067,-1.749894
"1-8343808875",52.034601,1.209902
"1-8344636929",51.623979,-2.463158
"1-835246962",51.153376,1.383581
"1-835517042",52.478642,-0.911467
"1-835565813",50.770684,0.281779
"1-835652983",53.796779,-1.754742
"1-8360491213",51.677756,-0.60343
"1-836084835",52.416743,1.714054
"1-8360958495",52.468461,-1.788685
"1-8361556049",52.061324,-1.337598
"1-836247288",53.367305,-3.069778
"1-8365680230",51.410438,-0.487558
"1-8366376267",52.465098,-1.987056
"1-8366376287",52.45623,-2.107349
"1-8366443579",52.622453,-1.292489
"1-8366560447",51.53436,-0.369967
"1-8366560716",51.524101,-0.307799
"1-8367088873",51.50195,-0.373141
"1-8367088900",51.506686,-0.272853
"1-8367900530",50.918032,-0.458843
"1-836826639",53.471787,-2.164411
"1-8368284225",51.555177,-0.6156
"1-8372188795",52.675732,-1.151924
"1-8372245858",51.822724,-0.85026
"1-8372690121",54.920693,-1.401679
"1-8373261961",53.760332,-2.714539
"1-837507122",51.479375,0.324612
"1-838024452",53.389817,-2.914802
"1-8383308397",52.558072,-0.127666
"1-838446230",53.431967,-2.912275
"1-8384669743",52.368709,-1.243685
"1-8385551575",51.374759,-0.408401
"1-8386323237",51.053969,-4.047982
"1-839772498",52.344441,-1.578861
"1-8398899063",51.369552,-0.100499
"1-839911517",51.521758,-0.334481
"1-8399736130",50.396073,-4.041722
"1-8400020732",53.565825,-0.105123
"1-8400255028",53.405144,-1.439615
"1-8400894768",51.277571,1.097157
"1-840308337",54.818912,-3.161624
"1-840450080",51.390685,-0.297692
"1-8404520067",51.284015,1.345687
"1-8405471344",52.096675,-0.888944
"1-8406382998",52.617495,-2.244237
"1-8410948785",51.367378,-0.140441
"1-8416049385",52.268296,-0.871018
"1-8416639236",52.374739,-0.240645
"1-841748157",52.358903,-2.266316
"1-8417499676",52.589426,-0.212681
"1-8417661855",53.193509,-1.067344
"1-8417838965",52.691108,-2.032442
"1-8417867684",51.380109,-0.570091
"1-841842228",52.670893,0.385338
"1-8418707389",53.336587,-2.976858
"1-8418838634",51.536691,0.076735
"1-842043966",52.20321,-3.036898
"1-842083566",53.835687,-1.782231
"1-8422491255",50.763373,-1.984402
"1-8423042316",52.495038,-2.0405
"1-8423262943",52.448508,0.623324
"1-8423263660",52.18026,0.996034
"1-8423263750",52.221975,1.18104
"1-8423263776",51.965374,1.327069
"1-8423263796",51.961504,1.349656
"1-842367651",54.839463,-1.347435
"1-8423809281",52.049141,1.181551
"1-842530405",54.141962,-0.787471
"1-8428377980",53.390654,-2.583784
"1-8433111282",52.229177,-0.982775
"1-8438040146",50.212177,-5.299095
"1-8438776387",52.2685,-0.850335
"1-8439933856",51.492421,0.04434
"1-8440239530",52.544924,-1.842597
"1-8440239614",52.557399,-1.827153
"1-8440239650",52.527734,-1.848658
"1-8440289057",50.740055,-1.789632
"1-8440342348",52.631298,-1.131417
"1-8443859724",51.075063,-1.785376
"1-8444623762",53.576556,-1.417527
"1-8444770243",52.563196,-2.067677
"1-8445848870",52.03867,-0.771877
"1-8447260986",51.449107,-2.517508
"1-8449817295",52.63433,-2.450413
"1-8450645242",53.223481,-0.536911
"1-8450645270",52.937438,-0.664065
"1-8450745967",52.904705,-0.207811
"1-8450793041",54.083838,-0.192922
"1-8451142366",52.823613,-2.126332
"1-8456049609",53.69275,-1.024565
"1-8457527466",52.605976,-2.085049
"1-8458975555",54.13268,-3.20987
"1-845924594",50.535644,-3.63595
"1-8461470476",51.854617,-2.236219
"1-8462112285",51.514788,0.009959
"1-8462376875",50.72803,-1.827444
"1-8462468170",51.430139,-2.548091
"1-8463586395",51.515525,0.04121
"1-8463790645",51.541953,0.298927
"1-8463790833",53.699101,-2.333011
"1-8463791048",53.828384,-2.229224
"1-846473109",51.292987,-0.079017
"1-846601869",51.218211,-1.475309
"1-8478071918",52.705965,-2.782884
"1-8479182757",51.319307,-2.212722
"1-8479773497",51.134611,0.228587
"1-8484100796",51.307415,1.142705
"1-8485097573",51.239757,-0.739349
"1-8485523126",51.783415,0.134036
"1-848805860",51.507985,-2.463566
"1-8489731696",50.364695,-4.149325
"1-8490478232",51.480863,-0.113751
"1-8491902993",53.191721,-2.451537
"1-8491903030",53.064177,-2.52792
"1-8492207285",51.619533,-0.289531
"1-8495597646",51.434971,0.104015
"1-8495598391",51.430459,0.085767
"1-8495598432",51.342968,-0.108174
"1-8495697448",53.422259,-1.196954
"1-8495787563",53.435122,-1.95852
"1-8495874867",52.918772,-2.137676
"1-849588361",51.40452,-0.096822
"1-8498946731",51.610797,-0.083773
"1-850071843",51.620928,-0.734419
"1-8500883055",51.503317,0.287486
"1-8501355343",50.741101,-1.857695
"1-8501704620",52.493763,-2.086423
"1-8501997905",53.514045,-2.198037
"1-8501997981",53.485827,-2.099981
"1-8501998035",53.482754,-2.242932
"1-8501998142",53.487182,-2.145663
"1-8502249291",53.387556,-0.338067
"1-8502740852",53.492282,-2.03428
"1-8502740879",53.471605,-2.11328
"1-8502745944",51.556226,0.703489
"1-8502904528",53.363342,-2.17053
"1-8503184790",53.422443,-2.334908
"1-8503536985",53.589886,-2.28778
"1-850385940",52.26865,-2.149199
"1-8503911344",52.587109,-2.048689
"1-8504161699",54.024888,-2.882613
"1-850737780",52.39166,-1.648816
"1-8507648390",50.878033,0.016695
